DATE,Series,Values
2021 Q2,IR,-12.49999999999999
2021 Q2,investment,2.4480710640057524
2021 Q2,pce,4.817854647329534
2021 Q2,govt_exp,-6.159960819585885
2021 Q2,sent,6.6472787702534175
2021 Q3,real_gdp,0.9214103108916794
2021 Q3,IR,28.57142857142856
2021 Q3,investment,11.313321164585322
2021 Q3,pce,2.095392935807028
2021 Q3,govt_exp,-12.834814417749563
2021 Q3,sent,-12.621737436696534
2021 Q4,real_gdp,3.3814116488545043
2021 Q4,IR,-11.111111111111105
2021 Q4,investment,2.7704266538224998
2021 Q4,pce,2.659486278868406
2021 Q4,govt_exp,-8.871395395065962
2021 Q4,sent,-6.509139545251886
2022 Q1,real_gdp,-4.751288624154181
2022 Q1,IR,50
2022 Q1,investment,2.4152418533091025
2022 Q1,pce,1.8688216036016447
2022 Q1,govt_exp,-2.5768300792074927
2022 Q1,sent,-9.680495946590373
2022 Q2,real_gdp,2.4694679675265174
2022 Q2,IR,541.6666666666666
2022 Q2,investment,1.000250233951605
2022 Q2,pce,2.257500699719528
2022 Q2,govt_exp,1.672454823290992
2022 Q2,sent,-8.34213305174234
2022 Q3,real_gdp,0.9618291479514429
2022 Q3,IR,184.41558441558442
2022 Q3,investment,5.62524393761985
2022 Q3,pce,1.5452107653702862
2022 Q3,govt_exp,0.7464255537148246
2022 Q3,sent,-3.052995391705071
2022 Q4,real_gdp,1.9950712791018566
2022 Q4,IR,66.81887366818874
2022 Q4,investment,-6.31371106244949
2022 Q4,pce,1.316806339368859
2022 Q4,govt_exp,1.8938761062414544
2022 Q4,sent,4.8128342245989275
2023 Q1,real_gdp,-3.2350443813731866
2023 Q1,IR,23.631386861313874
2023 Q1,investment,0.6015708063243919
2023 Q1,pce,1.9673979371623407
2023 Q1,govt_exp,2.553847330431047
2023 Q1,sent,9.863945578231315
2023 Q2,real_gdp,2.844199449611051
2023 Q2,IR,10.479704797047983
2023 Q2,investment,1.306234743832757
2023 Q2,pce,0.8179358386533275
2023 Q2,govt_exp,0.7816948539844049
2023 Q2,sent,-3.5603715170278716
2023 Q3,real_gdp,1.3148111606330781
2023 Q3,IR,5.4108216432865675
2023 Q3,investment,6.9506537822789705
2023 Q3,pce,1.4143004506216306
2023 Q3,govt_exp,-0.011663635793568439
2023 Q3,sent,11.717495987158921
2023 Q4,real_gdp,2.0954164294131106
2023 Q4,IR,1.3307984790874583
2023 Q4,investment,-4.450539985006752
2023 Q4,pce,1.1884686420942758
2023 Q4,govt_exp,0.40689514171716734
2023 Q4,sent,-6.704980842911878
